"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"10181","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","3","43","Parameter 'out' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10182","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","3","48","Parameter 'clazz' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10183","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","3","48","Parameter 'name' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10184","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","3","52","Parameter 'text' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10185","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","3","52","Parameter 'writer' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10186","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","3","67","A method/constructor shouldn't explicitly throw java.lang.Exception","Type Resolution Rules","SignatureDeclareThrowsException"
"10187","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","3","67","A method/constructor shouldn't explicitly throw java.lang.Exception","Type Resolution Rules","SignatureDeclareThrowsException"
"10188","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","3","68","Local variable 'map' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"10189","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","3","72","Local variable 'reader' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"10190","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","3","73","Local variable 'document' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"10191","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","3","75","Local variable 'root' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"10192","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","3","77","Local variable 'elementList' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"10193","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","3","84","Assigning an Object to null is a code smell.  Consider refactoring.","Controversial Rules","NullAssignment"
"10194","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","5","84","Found 'DU'-anomaly for variable 'inputStream' (lines '84'-'87').","Controversial Rules","DataflowAnomalyAnalysis"
"10195","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MessageUtil.java","4","101","Avoid instantiating an object just to call getClass() on it; use the .class public member instead","Design Rules","InstantiationToGetClass"
"10196","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MyX509TrustManager.java","3","10","Parameter 'authType' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10197","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MyX509TrustManager.java","3","10","Parameter 'chain' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10198","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MyX509TrustManager.java","3","12","Document empty method","Design Rules","UncommentedEmptyMethod"
"10199","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MyX509TrustManager.java","3","15","Parameter 'authType' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10200","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MyX509TrustManager.java","3","15","Parameter 'chain' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10201","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MyX509TrustManager.java","3","17","Document empty method","Design Rules","UncommentedEmptyMethod"
"10202","weixin.guanjia.core.util","src/weixin/guanjia/core/util/MyX509TrustManager.java","1","20","Return an empty array rather than null.","Design Rules","ReturnEmptyArrayRatherThanNull"
"10203","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","7","All methods are static.  Consider using Singleton instead.  Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design Rules","UseSingleton"
"10204","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","8","Parameter 'nonce' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10205","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","8","Parameter 'signature' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10206","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","8","Parameter 'timestamp' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10207","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","8","Parameter 'token' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10208","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","9","Local variable 'arr' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"10209","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","16","Avoid variables with short names like md","Naming Rules","ShortVariable"
"10210","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","5","16","Found 'DD'-anomaly for variable 'md' (lines '16'-'19').","Controversial Rules","DataflowAnomalyAnalysis"
"10211","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","5","17","Found 'DD'-anomaly for variable 'tmpStr' (lines '17'-'22').","Controversial Rules","DataflowAnomalyAnalysis"
"10212","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","21","Local variable 'digest' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"10213","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","24","Avoid printStackTrace(); use a logger call instead.","Java Logging Rules","AvoidPrintStackTrace"
"10214","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","27","Assigning an Object to null is a code smell.  Consider refactoring.","Controversial Rules","NullAssignment"
"10215","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","5","27","Found 'DU'-anomaly for variable 'content' (lines '27'-'30').","Controversial Rules","DataflowAnomalyAnalysis"
"10216","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","29","Avoid if (x != y) ..; else ..;","Design Rules","ConfusingTernary"
"10217","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","29","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Design Rules","UseLocaleWithCaseConversions"
"10218","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","32","Parameter 'byteArray' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10219","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","5","33","Found 'DD'-anomaly for variable 'strDigest' (lines '33'-'35').","Controversial Rules","DataflowAnomalyAnalysis"
"10220","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","35","Prefer StringBuffer over += for concatenating strings","Optimization Rules","UseStringBufferForStringAppends"
"10221","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","41","Local variable 'Digit' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"10222","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","5","42","Found 'DD'-anomaly for variable 'tempArr' (lines '42'-'43').","Controversial Rules","DataflowAnomalyAnalysis"
"10223","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","5","43","Found 'DD'-anomaly for variable 'tempArr' (lines '43'-'44').","Controversial Rules","DataflowAnomalyAnalysis"
"10224","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","46","Avoid variables with short names like s","Naming Rules","ShortVariable"
"10225","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","46","Local variable 's' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"10226","weixin.guanjia.core.util","src/weixin/guanjia/core/util/SignUtil.java","3","47","Consider simply returning the value vs storing it in local variable 's'","Design Rules","UnnecessaryLocalBeforeReturn"
"10227","weixin.guanjia.core.util","src/weixin/guanjia/core/util/TokenUtils.java","3","3","Each class should declare at least one constructor","Controversial Rules","AtLeastOneConstructor"
"10228","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","4","29","Avoid importing anything from the 'sun.*' packages","Controversial Rules","DontImportSun"
"10229","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","4","30","Avoid importing anything from the 'sun.*' packages","Controversial Rules","DontImportSun"
"10230","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","3","34","All methods are static.  Consider using Singleton instead.  Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design Rules","UseSingleton"
"10231","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","1","35","Variables that are final and static should be in all caps.","Naming Rules","VariableNamingConventions"
"10232","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","1","36","Variables that are final and static should be in all caps.","Naming Rules","VariableNamingConventions"
"10233","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","1","38","Variables that are final and static should be in all caps.","Naming Rules","VariableNamingConventions"
"10234","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","1","40","Variables that are final and static should be in all caps.","Naming Rules","VariableNamingConventions"
"10235","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","1","42","Variables that are final and static should be in all caps.","Naming Rules","VariableNamingConventions"
"10236","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","3","46","Avoid excessively long variable names like web_oauth_accesstoken_url","Naming Rules","LongVariable"
"10237","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","3","48","Parameter 'outputStr' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10238","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","3","48","Parameter 'requestMethod' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10239","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","3","48","Parameter 'requestUrl' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"10240","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","5","49","Found 'DD'-anomaly for variable 'jsonObject' (lines '49'-'93').","Controversial Rules","DataflowAnomalyAnalysis"
"10241","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","3","50","Local variable 'buffer' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"10242","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","3","52","Avoid variables with short names like tm","Naming Rules","ShortVariable"
"10243","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","3","52","Local variable 'tm' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"10244","weixin.guanjia.core.util","src/weixin/guanjia/core/util/WeixinUtil.java","3","53","Local variable 'sslContext' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
